log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
Read EPC: 1337030274ccb6, 4
Read EPC: 1337030274ccb6, 4
Read EPC: 1337030274ccb6, 4
Read EPC: 1337030274ccb6, 4
Read EPC: 1337030274ccb6, 4
Read EPC: 1337030274cec3, 4
Next block: 030274d079(1905/2689) --- Time elapsed: 493.312 secs
Read EPC: 1337030274cec3, 0
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 2
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274cec3, 4
Read EPC: 1337030274d079, 4
Next block: 030274d20e(1906/2689) --- Time elapsed: 493.572 secs
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 0
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d079, 4
Read EPC: 1337030274d20e, 4
Next block: 030274d4fe(1907/2689) --- Time elapsed: 493.834 secs
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 0
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d20e, 4
Read EPC: 1337030274d4fe, 4
Next block: 030274d65d(1908/2689) --- Time elapsed: 494.092 secs
Read EPC: 1337030274d4fe, 2
Read EPC: 1337030274d4fe, 3
Read EPC: 1337030274d4fe, 3
Read EPC: 1337030274d4fe, 4
Read EPC: 1337030274d4fe, 4
Read EPC: 1337030274d4fe, 4
Read EPC: 1337030274d4fe, 4
Read EPC: 1337030274d4fe, 1
Read EPC: 1337030274d4fe, 4
Read EPC: 1337030274d65d, 4
Next block: 030274d870(1909/2689) --- Time elapsed: 494.347 secs
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d65d, 0
Read EPC: 1337030274d65d, 4
Read EPC: 1337030274d870, 4
Next block: 030274daef(1910/2689) --- Time elapsed: 494.632 secs
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 1
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274d870, 4
Read EPC: 1337030274daef, 4
Next block: 030274dc63(1911/2689) --- Time elapsed: 494.881 secs
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 3
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 4
Read EPC: 1337030274daef, 3
Read EPC: 1337030274daef, 4
Read EPC: 1337030274dc63, 0
Next block: 030274de75(1912/2689) --- Time elapsed: 495.158 secs
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274dc63, 4
Read EPC: 1337030274de75, 4
Next block: 030274e02e(1913/2689) --- Time elapsed: 495.402 secs
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274de75, 4
Read EPC: 1337030274e02e, 4
Next block: 030274e2bb(1914/2689) --- Time elapsed: 495.672 secs
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 1
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 1
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e02e, 4
Read EPC: 1337030274e2bb, 4
Next block: 030274e420(1915/2689) --- Time elapsed: 495.922 secs
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 3
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e2bb, 3
Read EPC: 1337030274e2bb, 4
Read EPC: 1337030274e420, 4
Next block: 030274e6bf(1916/2689) --- Time elapsed: 496.181 secs
Read EPC: 1337030274e420, 3
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 0
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e420, 4
Read EPC: 1337030274e6bf, 4
Next block: 030274e821(1917/2689) --- Time elapsed: 496.432 secs
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 0
Read EPC: 1337030274e6bf, 0
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e6bf, 3
Read EPC: 1337030274e6bf, 4
Read EPC: 1337030274e821, 3
Next block: 030274eac3(1918/2689) --- Time elapsed: 496.691 secs
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 2
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 4
Read EPC: 1337030274e821, 2
Read EPC: 1337030274e821, 2
Read EPC: 1337030274e821, 4
Read EPC: 1337030274eac3, 2
Next block: 030274ec22(1919/2689) --- Time elapsed: 496.953 secs
Read EPC: 1337030274eac3, 4
Read EPC: 1337030274eac3, 4
Read EPC: 1337030274eac3, 4
Read EPC: 1337030274eac3, 4
Read EPC: 1337030274eac3, 4
Read EPC: 1337030274eac3, 4
Read EPC: 1337030274ec22, 4
Next block: 030274eec7(1920/2689) --- Time elapsed: 497.213 secs
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274ec22, 4
Read EPC: 1337030274eec7, 4
Next block: 030274f023(1921/2689) --- Time elapsed: 497.462 secs
Read EPC: 1337030274eec7, 0
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274eec7, 4
Read EPC: 1337030274f023, 4
Next block: 030274f2cb(1922/2689) --- Time elapsed: 497.721 secs
Read EPC: 1337030274f023, 0
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 1
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f023, 4
Read EPC: 1337030274f2cb, 4
Next block: 030274f424(1923/2689) --- Time elapsed: 497.971 secs
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f2cb, 4
Read EPC: 1337030274f424, 4
Next block: 030274f634(1924/2689) --- Time elapsed: 498.241 secs
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 3
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 3
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f424, 4
Read EPC: 1337030274f634, 4
Next block: 030274f8bb(1925/2689) --- Time elapsed: 498.492 secs
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 3
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 2
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f634, 3
Read EPC: 1337030274f634, 4
Read EPC: 1337030274f8bb, 1
Next block: 030274fa9b(1926/2689) --- Time elapsed: 498.781 secs
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274f8bb, 2
Read EPC: 1337030274f8bb, 0
Read EPC: 1337030274f8bb, 4
Read EPC: 1337030274fa9b, 4
Next block: 030274fce9(1927/2689) --- Time elapsed: 499.031 secs
Read EPC: 1337030274fa9b, 0
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fa9b, 4
Read EPC: 1337030274fce9, 4
Next block: 030274fe47(1928/2689) --- Time elapsed: 499.302 secs
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 1
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fce9, 0
Read EPC: 1337030274fce9, 4
Read EPC: 1337030274fe47, 4
Next block: 03027500ef(1929/2689) --- Time elapsed: 499.552 secs
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 0
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 4
Read EPC: 1337030274fe47, 1
Read EPC: 1337030274fe47, 4
Read EPC: 133703027500ef, 4
Next block: 0302750278(1930/2689) --- Time elapsed: 499.817 secs
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 0
Read EPC: 133703027500ef, 1
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 133703027500ef, 4
Read EPC: 13370302750278, 2
Next block: 03027504c7(1931/2689) --- Time elapsed: 500.061 secs
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 13370302750278, 4
Read EPC: 133703027504c7, 4
Next block: 0302750674(1932/2689) --- Time elapsed: 500.321 secs
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 4
Read EPC: 133703027504c7, 0
Read EPC: 133703027504c7, 4
Read EPC: 13370302750674, 4
Next block: 03027508c8(1933/2689) --- Time elapsed: 500.572 secs
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 2
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 13370302750674, 4
Read EPC: 133703027508c8, 4
Next block: 0302750a49(1934/2689) --- Time elapsed: 500.841 secs
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 0
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 4
Read EPC: 133703027508c8, 2
Read EPC: 133703027508c8, 1
Read EPC: 133703027508c8, 4
Read EPC: 13370302750a49, 4
Next block: 0302750cc9(1935/2689) --- Time elapsed: 501.092 secs
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 1
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 4
Read EPC: 13370302750a49, 2
Read EPC: 13370302750a49, 4
Read EPC: 13370302750cc9, 4
Next block: 0302750edd(1936/2689) --- Time elapsed: 501.352 secs
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 2
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750cc9, 4
Read EPC: 13370302750edd, 4
Next block: 0302751042(1937/2689) --- Time elapsed: 501.602 secs
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 3
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 2
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 4
Read EPC: 13370302750edd, 2
Read EPC: 13370302750edd, 4
Read EPC: 13370302751042, 4
Next block: 03027512b3(1938/2689) --- Time elapsed: 501.867 secs
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 0
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 4
Read EPC: 13370302751042, 4
Read EPC: 133703027512b3, 4
Next block: 03027514ef(1939/2689) --- Time elapsed: 502.112 secs
Read EPC: 133703027512b3, 1
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 2
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027512b3, 4
Read EPC: 133703027514ef, 4
Next block: 0302751648(1940/2689) --- Time elapsed: 502.371 secs
Read EPC: 133703027514ef, 0
Read EPC: 133703027514ef, 2
Read EPC: 133703027514ef, 4
Read EPC: 133703027514ef, 4
Read EPC: 133703027514ef, 4
Read EPC: 133703027514ef, 4
Read EPC: 133703027514ef, 4
Read EPC: 133703027514ef, 4
Read EPC: 133703027514ef, 4
Read EPC: 133703027514ef, 3
Read EPC: 133703027514ef, 4
Read EPC: 133703027514ef, 4
Read EPC: 13370302751648, 4
Next block: 03027518f4(1941/2689) --- Time elapsed: 502.622 secs
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 1
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 1
Read EPC: 13370302751648, 4
Read EPC: 13370302751648, 4
Read EPC: 133703027518f4, 4
Next block: 0302751a13(1942/2689) --- Time elapsed: 502.881 secs
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 3
Read EPC: 133703027518f4, 4
Read EPC: 133703027518f4, 2
Read EPC: 133703027518f4, 4
Read EPC: 13370302751a13, 4
Next block: 0302751c86(1943/2689) --- Time elapsed: 503.138 secs
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 0
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 4
Read EPC: 13370302751a13, 1
Read EPC: 13370302751a13, 4
Read EPC: 13370302751c86, 4
Next block: 0302751e3a(1944/2689) --- Time elapsed: 503.391 secs
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 4
Read EPC: 13370302751c86, 3
Read EPC: 13370302751c86, 4
Read EPC: 13370302751e3a, 4
Next block: 03027520bb(1945/2689) --- Time elapsed: 503.643 secs
Read EPC: 13370302751e3a, 2
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 13370302751e3a, 4
Read EPC: 133703027520bb, 4
Next block: 0302752218(1946/2689) --- Time elapsed: 503.901 secs
Read EPC: 133703027520bb, 2
Read EPC: 133703027520bb, 4
Read EPC: 133703027520bb, 3
Read EPC: 133703027520bb, 1
Read EPC: 133703027520bb, 4
Read EPC: 133703027520bb, 4
Read EPC: 133703027520bb, 3
Read EPC: 133703027520bb, 4
Read EPC: 13370302752218, 4
Next block: 03027524ba(1947/2689) --- Time elapsed: 504.152 secs
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 2
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 13370302752218, 4
Read EPC: 133703027524ba, 4
Next block: 030275260f(1948/2689) --- Time elapsed: 504.422 secs
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 3
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 0
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 133703027524ba, 4
Read EPC: 1337030275260f, 4
Next block: 0302752803(1949/2689) --- Time elapsed: 504.672 secs
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 1337030275260f, 4
Read EPC: 13370302752803, 3
Next block: 0302752a46(1950/2689) --- Time elapsed: 504.942 secs
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 0
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 4
Read EPC: 13370302752803, 2
Read EPC: 13370302752803, 2
Read EPC: 13370302752803, 4
Read EPC: 13370302752a46, 4
Next block: 0302752c69(1951/2689) --- Time elapsed: 505.191 secs
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 1
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 0
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 4
Read EPC: 13370302752a46, 3
Read EPC: 13370302752a46, 4
Read EPC: 13370302752c69, 4
Next block: 0302752e10(1952/2689) --- Time elapsed: 505.451 secs
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752c69, 4
Read EPC: 13370302752e10, 4
Next block: 030275309e(1953/2689) --- Time elapsed: 505.701 secs
Read EPC: 13370302752e10, 4
Read EPC: 13370302752e10, 4
Read EPC: 13370302752e10, 4
Read EPC: 13370302752e10, 3
Read EPC: 13370302752e10, 4
Read EPC: 13370302752e10, 4
Read EPC: 13370302752e10, 4
